  2888.00000  0.102458050160E-03
  2896.00000  0.108056625234E-03
  2904.00000  0.113941255545E-03
  2912.00000  0.120124709987E-03
  2920.00000  0.126620100319E-03
  2928.00000  0.133440860323E-03
  2936.00000  0.140600723552E-03
  2944.00000  0.148113700269E-03
  2952.00000  0.155994054182E-03
  2960.00000  0.164256279527E-03
  2968.00000  0.172915078993E-03
  2976.00000  0.181985342889E-03
  2984.00000  0.191482129821E-03
  2992.00000  0.201420648963E-03
  3000.00000  0.211816243858E-03
  3008.00000  0.222684377475E-03
  3016.00000  0.234040618045E-03
  3024.00000  0.245900625065E-03
  3032.00000  0.258280134683E-03
  3040.00000  0.271194943533E-03
  3048.00000  0.284660890025E-03
  3056.00000  0.298693832092E-03
  3064.00000  0.313309620376E-03
  3072.00000  0.328524066088E-03
  3080.00000  0.344352903004E-03
  3088.00000  0.360811743208E-03
  3096.00000  0.377916026534E-03
  3104.00000  0.395680964134E-03
  3112.00000  0.414121477088E-03
  3120.00000  0.433252131330E-03
  3128.00000  0.453087070582E-03
  3136.00000  0.473639949097E-03
  3144.00000  0.494923866013E-03
  3152.00000  0.516951303101E-03
  3160.00000  0.539734067408E-03
  3168.00000  0.563283238036E-03
  3176.00000  0.587609116732E-03
  3184.00000  0.612721181270E-03
  3192.00000  0.638628039507E-03
